BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3152474	10472	1487	115735	107869	-	-	ZBTB18	CTBP1	C2H2-171|MRD22|RP58|TAZ-1|ZNF238	BARS	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.998278826	-	BioPlex HCT HCT116 cells CompPASS score = 0.998278826, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q99592	-	NP_991331|NP_006343|NP_001265125	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3172349	63948	1487	122012	107869	-	-	DMRTB1	CTBP1	-	BARS	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.834374976	-	BioPlex HCT HCT116 cells CompPASS score = 0.834374976, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q96MA1	-	NP_149056	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3178367	57215	1487	121453	107869	HRIHFB2206	-	THAP11	CTBP1	CTG-B43a|CTG-B45d|RONIN	BARS	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.989324187	-	BioPlex HCT HCT116 cells CompPASS score = 0.989324187, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q96EK4	-	NP_065190	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3182455	5657	1487	111638	107869	-	-	PRTN3	CTBP1	ACPA|AGP7|C-ANCA|CANCA|MBN|MBT|NP-4|NP4|P29|PR-3|PR3	BARS	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.823660235	-	BioPlex HCT HCT116 cells CompPASS score = 0.823660235, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P24158	-	NP_002768	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3184624	100128927	1487	612563	107869	-	-	ZBTB42	CTBP1	ZNF925	BARS	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999288576	-	BioPlex HCT HCT116 cells CompPASS score = 0.999288576, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	B2RXF5	-	NP_001131073	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3193696	84458	1487	124093	107869	-	-	LCOR	CTBP1	MLR2	BARS	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.993152488	-	BioPlex HCT HCT116 cells CompPASS score = 0.993152488, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q96JN0	-	NP_001333445|NP_115816|NP_001164236|NP_001164237	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199715	672	1487	107140	107869	-	-	BRCA1	CTBP1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BARS	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199717	1487	3065	107869	109315	-	RP4-811H24.2	CTBP1	HDAC1	BARS	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13547	Q6IT96	NP_004955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199718	1487	5934	107869	111869	-	-	CTBP1	RBL2	BARS	P130|Rb2	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q08999	-	NP_001310538|NP_001310540|NP_001310537|NP_001310539|NP_005602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199719	1487	672	107869	107140	-	-	CTBP1	BRCA1	BARS	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199720	1487	1487	107869	107869	-	-	CTBP1	CTBP1	BARS	BARS	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199721	1487	1874	107869	108206	-	-	CTBP1	E2F4	BARS	E2F-4	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q16254	-	NP_001941	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199722	1487	2033	107869	108347	-	RP1-85F18.1	CTBP1	EP300	BARS	KAT3B|RSTS2|p300	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3199726	1874	1487	108206	107869	-	-	E2F4	CTBP1	E2F-4	BARS	Affinity Capture-Western	physical	Di LJ (2010)	PUBMED:21102443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16254	-	NP_001941	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203234	7536	1487	113368	107869	-	-	SF1	CTBP1	BBP|D11S636|MBBP|ZCCHC25|ZFM1|ZNF162	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q15637	A0A024R572|A0A024R5D9|A0A024R588|A0A024R566	NP_973724|NP_004621|NP_973726|NP_001333293|NP_001333292|NP_973727|NP_001171501|NP_001171502|NP_001365886|NP_001365885|NP_001333339|NP_001333338	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203244	63948	1487	122012	107869	-	-	DMRTB1	CTBP1	-	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q96MA1	-	NP_149056	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203316	1487	55696	107869	120821	-	199G4	CTBP1	RBM22	BARS	Cwc2|ZC3H16|fSAP47	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9NW64	-	NP_060517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203444	6421	1487	112319	107869	-	-	SFPQ	CTBP1	POMP100|PPP1R140|PSF	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	P23246	Q86VG2	NP_005057	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203447	24148	1487	117298	107869	-	-	PRPF6	CTBP1	ANT-1|ANT1|C20orf14|Prp6|RP60|SNRNP102|TOM|U5-102K|hPrp6	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	O94906	-	NP_036601	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203456	27339	1487	118151	107869	-	-	PRPF19	CTBP1	NMP200|PRP19|PSO4|SNEV|UBOX4|hPSO4	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q9UMS4	-	NP_055317	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203586	1487	79869	107869	122957	-	-	CTBP1	CPSF7	BARS	CFIm59	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8N684	B4DGF8	NP_001129512|NP_001136037|NP_079087	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203639	22938	1487	116597	107869	-	-	SNW1	CTBP1	Bx42|NCOA-62|PRPF45|Prp45|SKIIP|SKIP	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q13573	G3V3A4	NP_001305773|NP_036377	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203684	54552	1487	120037	107869	RP11-353K22.1	-	GNL3L	CTBP1	-	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q9NVN8	A0A024R9Y6|Q05DU1	NP_061940|NP_001171748	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203693	1487	26093	107869	117544	-	-	CTBP1	CCDC9	BARS	-	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9Y3X0	B4DXW2	NP_056418	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203717	3014	1487	109268	107869	-	-	H2AFX	CTBP1	H2A.X|H2A/X|H2AX	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	P16104	-	NP_002096	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203888	1487	84726	107869	124226	-	RP11-334J6.1	CTBP1	PRRC2B	BARS	BAT2L|BAT2L1|KIAA0515|LQFBS-1	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q5JSZ5	Q9BU62	NP_037450|NP_001371747|NP_001371752|NP_001371751|NP_001371750	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203909	64718	1487	122243	107869	LA16c-316G12.1	-	UNKL	CTBP1	C16orf28|ZC3H5L|ZC3HDC5L	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q9H9P5	E9PDK2	NP_001180317|NP_001032202|NP_001180318|NP_001263343	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3203961	6638	1487	112522	107869	-	-	SNRPN	CTBP1	HCERN3|PWCR|RT-LI|SM-D|SMN|SNRNP-N|SNURF-SNRPN|sm-N	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	P63162	X5DP00	NP_073716|NP_073717|NP_073718|NP_073719|NP_001336383|NP_001336385|NP_001336384|NP_001336387|NP_001336386|NP_001336389|NP_001336388|NP_001365185|NP_001365184|NP_001365183|NP_001365182|NP_001365181|NP_001365180|NP_001365178|NP_001365186|NP_001336394|NP_001336392|NP_001336393|NP_001336390|NP_001336391|NP_003088	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3204059	5318	1487	111335	107869	-	-	PKP2	CTBP1	ARVD9	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q99959	-	NP_004563|NP_001005242	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3204154	9733	1487	115082	107869	-	-	SART3	CTBP1	DSAP1|P100|RP11-13G14|TIP110|p110|p110(nrb)	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	9606	High Throughput	-	-	Included protein pairs with sumIS score &gt;= 7.1	-	BIOGRID	Q15020	-	NP_055521	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3204325	1487	56275	107869	207870	-	-	CTBP1	Rbm14	BARS	1300007E16Rik|PSP2|Sytip|p16|p16K	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	10090	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8C2Q3|Q8C7Q4	Q5CZX8|B7ZN14	NP_063922	-	-	-	-	-	-	Homo sapiens	Mus musculus
3204722	1487	22196	107869	204408	-	-	CTBP1	Ube2i	BARS	5830467E05Rik|F830028O17Rik|UBC9|Ubce2i|Ubce9	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	10090	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P63280	-	NP_001171081|NP_001171080|NP_035795	-	-	-	-	-	-	Homo sapiens	Mus musculus
3204761	1487	30795	107869	205966	-	-	CTBP1	Fkbp3	BARS	25kDa|FKBP-3|FKBP25	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	10090	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q62446	Q3UBU9	NP_038930	-	-	-	-	-	-	Homo sapiens	Mus musculus
3204824	1487	68564	107869	212929	-	RP23-273P3.6	CTBP1	Nufip2	BARS	1110001M19Rik|9530056D24Rik|AI256692|AI461731|PIG1|mKIAA1321	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	10090	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q5F2E7	-	NP_001019376	-	-	-	-	-	-	Homo sapiens	Mus musculus
3204860	1487	68219	107869	212736	-	-	CTBP1	Nudt21	BARS	25kDa|3110048P04Rik|5730530J16Rik|AU014860|AW549947|Cpsf5	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	9606	10090	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9CQF3	-	NP_080899	-	-	-	-	-	-	Homo sapiens	Mus musculus
3205121	56405	1487	207957	107869	RP23-395B22.3	-	Dusp14	CTBP1	1110014C10Rik|2310042C07Rik|D11Ertd395e|MKP-L|Mkp6	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	10090	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q9JLY7	Q542U4	NP_062793	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Mus musculus	Homo sapiens
3205122	83410	1487	219918	107869	-	-	Cstf2t	CTBP1	64kDa|C77975|tCstF-64|tauCstF-64	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	10090	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q8C7E9	-	NP_112539	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Mus musculus	Homo sapiens
3205123	53610	1487	207330	107869	RP23-312D15.2	-	Nono	CTBP1	AA407051|AV149256|NRB54|P54NRB|nonA	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	10090	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q99K48	Q4FK11	NP_075633|NP_001239447	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Mus musculus	Homo sapiens
3205124	228421	1487	230733	107869	RP23-206C1.1	-	Kif18a	CTBP1	AU024633|B130001M12Rik	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	10090	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	Q91WD7	-	NP_647464	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Mus musculus	Homo sapiens
3205125	23983	1487	204835	107869	-	-	Pcbp1	CTBP1	WBP17|[a]CP-1|alphaCP-1	BARS	Two-hybrid	physical	Lang B (2021)	PUBMED:34133714	10090	9606	High Throughput	-	-	Included protein pairs with sumIS score >= 7.1	-	BIOGRID	P60335	-	NP_035995	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Mus musculus	Homo sapiens
